Bull. Ass. fr. Etude Cancer|Bulletin de l'Association francaise pour l'etude du Cancer
Bull. Ass. Nat. Vallee Loing Massif Fontainebleau|Bulletin de l'association des Naturalistes de la Vallee du Loing et du Massif de Fontainebleau
Bull. Ass. philomath. Als. Lorr.|Bulletin. Association Philomathique d'Alsace et de Lorraine
Bull. atom. Scient.|Bulletin of Atomic Scientists
Bull. Bd Commnrs Agric. For., Hawaii Div. Ent.|Bulletin. Hawaii Territory. Division of Entomology. Board of Commissioners of Agriculture and Forestry
Bull. Bernice P. Bishop Mus.|Bernice P. Bishop Museum Bulletin
Bull. biogeog. Soc. Japan|Bulletin of the Biogeographical Society of Japan [Nihon Seibutsuchiri Gakkai]
Bull. Biol. Fr. Belg.|Bulletin biologique de la France et de la Belgique
Bull. Biol. Med. exp. URSS|Bulletin de Biologie et de Medecine Experimentale de l'URSS [French translation edition of Biulletin Eksperimental'noi Biologii i Meditsiny]
Bull. Biol. Soc. Hiroshima Univ.|Bulletin of the Biological Society of Hiroshima University [Hiroshima Daigaku Seibutsu Gakkaishi]
Bull. Br. Mus. nat. Hist.|Bulletin of the British Museum (Natural History)
Bull. Br. Mus. nat. Hist.|Bulletin of the British Museum (Natural History)
Bull. Br. Mycol. Soc.|Bulletin of the British Mycological Society
Bull. Brooklyn ent. Soc.|Bulletin of the Brooklyn Entomological Society
Bull. Can. Dep. Agric.|Farmer's Bulletin. Department of Agriculture, Canada
Bull. Cancer|Bulletin du Cancer
Bull. chem. Soc. Japan|Bulletin of the Chemical Society of Japan
Bull. Conn. St. geol. nat. Hist. Surv.|Bulletin. Connecticut State Geological and Natural History Survey
Bull. Dep. Agric. & Commerce, Imp. Pl. Quarant. Stn|Bulletin. Department of Agriculture and Commerce, Imperial Plant Quarantine Station
Bull. Dep. Agric. Cyprus, Ent. Ser.|Bulletin. Department of Agriculture, Cyprus. Entomological Series
Bull. Dep. Agric. F. M. S.|Bulletin. Department of Agriculture, Straits Settlements and Federated Malay States
Bull. Dep. Agric. F. M. S.|Bulletin. Department of Agriculture, Straits Settlements and Federated Malay States
Bull. Dep. Agric. Mauritius|Bulletin. Department of Agriculture, Mauritius
Bull. Dep. Agric. N. Z.|Bulletin. Department of Agriculture, New Zealand
Bull. Dep. Agric., Fiji|Bulletin of the Department of Agriculture, Fiji
Bull. Dep. Calif. Agric.|Bulletin. Department of Agriculture, State of California
Bull. Dep. Zool., Univ. Panjab|Bulletin of The Department of Zoology, University of the Panjab
Bull. Ecol.|Bulletin d'ecologie
Bull. ecol. Soc. Am.|Bulletin of the Ecological Society of America
Bull. Ent. Res.|Bulletin of Entomological Research
Bull. ent. Soc. Am.|Bulletin of the Entomological Society of America
Bull. Ent. Soc. Canad.|Bulletin of the Entomological Society of Canada
Bull. ent. Soc. Nigeria|Bulletin of the Entomological Society of Nigeria
Bull. Environ. Conserv., Shinshu Univ.|Bulletin of Environmental Conservation. Shinshu University
Bull. Environ. Contam. Toxicol.|Bulletin of Environmental Contamination and Toxicology
Bull. Europ. Drosophila Pop. Biol. Group|Bulletin of the European Drosophila Population Biology Group
Bull. Exp. Biol. Med.|Bulletin of experimental biology and medicine [English translation edition of Biulleten' Eksperimental'noi Biologii i Meditsiny]
Bull. Exp. Stn Coll. agric. Minn.|Bulletin. Experiment Station of the College of Agriculture
Bull. Exp. Stn Hawaii Sugar Plant. Ass., Ent. Ser.|Bulletin of the Experimental Station, Hawaii. Sugar Plantation Association. Entomological Series
Bull. Fac. Agric. Ain Shams Univ.|Bulletin, Faculty of Agriculture, Ain Shams University
Bull. Fac. Med., Istanbul Univ.|Tip Fakultesi mecmuas, Istanbul Universite [Bulletin. Faculty of Medicine, Istanbul University]
Bull. Fac. Med., Istanbul Univ.|Tip Fakultesi mecmuas, Istanbul Universite [Bulletin. Faculty of Medicine, Istanbul University]
Bull. Ga. Acad. Sci.|Bulletin of the Georgia Academy of Science
Bull. Genet. Soc. Canada|Bulletin. Genetics Society of Canada
Bull. geol. Soc. Am.|Bulletin of the Geological Society of America
Bull. Grain Technol.|Bulletin of Grain Technology
Bull. Groupe Etude Rhythmes Biol.|Bulletin du Groupe d'Etude des Rythmes Biologiques, Clermont-Ferrand
Bull. His. Med.|Bulletin of the History of Medicine
Bull. Histol. appl. Physiol. Path.|Bulletin d'Histologie Appliquee a la Physiologie et a la Pathologie et de Technique Microscopique
Bull. Ia agric. Exp. Stn|Bulletin of the Iowa Agricultural Experiment Station
Bull. Ill. Nat. Hist. Surv.|Bulletin. Illinois Natural History Survey
Bull. Ill. St. Lab. nat. Hist.|Bulletin of the Illinois State Laboratory of Natural History
Bull. Inst. Basic Sci., Inha Univ.|Bulletin of the Institute of Basic Science, Inha University [Kicho Kwahak Yonguso nonmunjip. Inha Taehakkyo]
Bull. Inst. Environ. Sci. Tech. Yokohama Natn Univ.|Yokohama Kokuritsu Daigaku Kankyo Kagaku Kenkyu Senta kiyo [Bulletin: Institute of Environmental Science and Technology, Yokohama National University]
Bull. Inst. Nature Educ., Shiga Heights|Bulletin. Institute of Nature Education in Shiga Heights [Shiha Shizen Kyoiku Kenkyu Shisetsu Kenyku Gyoseki]
Bull. Inst. Pasteur|Bulletin de l'Institut Pasteur
Bull. Inst. Physics|Bulletin of the Institute of Physics
Bull. Inst. r. Sci. nat. Belg.|Bulletin de l'Institut royale des sciences naturelles de Belgique
Bull. Inst. r. Sci. nat. Belg.|Bulletin de l'Institut royale des sciences naturelles de Belgique [Bulletin van het Koninklijk belgisch instituut voor natuurwetenschappen]
Bull. Inst. Sci. Ind., Melb.|Bulletin of the Institute of Science and Industry
Bull. Inst. Scient., Univ. Mohammed, Rabat|Bulletin. Institut Scientifique Universite Mohammed V [Jami'at Muhammad al-Khamis. Ma'had al-'Ilmi]
Bull. Inst. Zool., Acad. Sin., Taiwan|Bulletin of the Institute of Zoology, Academia Sinica [Tung wu yen chiu so chi k'an]
Bull. int. Acad. Sci. Cracov., Cl. Sci. math. nat.|Bulletin international de l'Academie des Sciences de Cracovie. Classe des sciences mathematiques et naturelles
Bull. Ky agric. Exp. Stn|Bulletin of the Kentucky Agricultural Experiment Station
Bull. liaison Cherch. Lamto|Bulletin de liaison des chercheurs de Lamto
Bull. Math. Biol.|Bulletin of Mathematical Biology
Bull. Math. Biophys.|Bulletin of Mathematical Biophysics
Bull. Md agric. Exp. Stn|Bulletin of the Maryland Agricultural Experiment Station
Bull. Md herpetol. Soc.|Bulletin of the Maryland Herpetological Society
Bull. Me agric. Exp. Stn|Bulletin of the Maine Agricultural Experiment Station
Bull. Mem. Acad. r. Med. Belg.|Bulletin et memoires de l'Academie royale de medecine de Belgique
Bull. mens. Soc. linn. Lyon|Bulletin mensuel de la Societe linneenne de Lyon
Bull. Mus. comp. Zool., Harv.|Bulletin of the Museum of Comparative Zoology, Harvard
Bull. Mus. Hist. nat. Paris|Bulletin du Museum d'Histoire Naturelle
Bull. Mus. Hist. nat. Paris|Bulletin du Museum National d'Histoire Naturelle
Bull. Mus. Hist. nat. Paris|Bulletin du Museum National d'Histoire Naturelle
Bull. Mus. Hist. nat. Paris|Bulletin du Museum National d'Histoire Naturelle
Bull. Mus. Hist. nat. Paris|Bulletin du Museum National d'Histoire Naturelle
Bull. Mus. Nat. Hist. nat. Paris|Bulletin du Museum National d'Histoire Naturelle
Bull. Mus. r. Hist. nat. Belg.|Bulletin du Musee Royale d'Histoire Naturelle de Belgique
Bull. N. J. Acad. Sci.|Bulletin of the New Jersey Academy of Sciences
Bull. N. J. agric. Exp. Stn|Bulletin of the New Jersey Agricultural Experiment Station
Bull. N. M. Acad. Sci.|Bulletin. New Mexico Academy of Science
Bull. N. Y. Acad. Med.|Bulletin of the New York Academy of Medicine
Bull. N. Z. Dep. Scient. Indust. Res.|Bulletin of the New Zealand Department of Scientific and Industrial Research
Bull. nat. Hist. Mus.|Bulletin of the Natural History Museum
Bull. natn. Inst. Seric. Ent. Sci.|Bulletin of the National Institute of Sericultural and Entomological Science [Sanshi, Konchu Nogyo Gijutsu Kenkyujo kenkyu hokoku]
Bull. Okayama Univ. Sci.|Bulletin of Okayama University of Science. [Okayama Rika Daigaku Kiyo]
Bull. Osaka Med. Sch.|Bulletin of the Osaka Medical School
Bull. Plant Protect., Leningr.|Bulletin of Plant Protection
Bull. Pol. Acad. Sci.|Bulletin of the Polish Academy of Sciences
Bull. Psychol., Paris|Bulletin de psychologie
Bull. psychon. Soc.|Bulletin of the Psychonomic Society
Bull. Pure & Appl. Sci.|Bulletin of pure & applied sciences
Bull. r. Agric. Soc., Cairo, Tech. Sect.|Bulletin. Royal (Sultanic) Agricultural Society. Technical Section
Bull. rech. Agron. Gembloux|Bulletin des recherches agronomiques de Gembloux
Bull. Res. Coun. Israel|Bulletin of the Research Council of Israel
Bull. Res. Coun. Israel|Bulletin of the Research Council of Israel
Bull. S.F.E.C.A.|Bulletin. Societe francaise pour l'etude du comportement animal
Bull. schweiz. Akad. med. Wiss.|Bulletin der Schweizerischen Akademie der medizinischen Wissenschaften
Bull. scient. Fr. Belg.|Bulletin Scientifique de la France et de la Belgique
Bull. Shimane Univ.|Bulletin of the Shimane University (Natural Science)
Bull. Soc. bot. Geneve|Bulletin de la Societe Botanique de Geneve
Bull. Soc. chim. biol.|Bulletin de la Societe de chimie biologique
Bull. Soc. ecol. Fr.|Bulletin de la Societe ecologique de France
Bull. Soc. Ecophysiol.|Bulletin d'Ecophysiologie
Bull. Soc. ent. Egypt|Bulletin of the Entomological Society of Egypt
Bull. Soc. ent. Egypte|Bulletin de la Societe entomologique d'Egypte [Majalat al-Jam'iyah al-Misriyah li-'Ilm al-Hasharat]
Bull. Soc. ent. Egypte. Ser. Econ.|Bulletin de la Societe entomologique d'Egypte, Series Economique
Bull. Soc. ent. Fr.|Bulletin de la Societe Entomologique de France
Bull. Soc. Fouad Ent.|Bulletin de la Societe Fouad I. d'Entomologie
Bull. Soc. Hist. nat. Toulouse|Bulletin de la Societe d'Histoire Naturelle de Toulouse
Bull. Soc. mycol. Fr.|Bulletin de la Societe Mycologique de France
Bull. Soc. Nat., Moscou|Bulletin de la Societe des naturalistes de Moscou
Bull. Soc. Nat., Moscou|Bulletin de la Societe des naturalistes de Moscou
Bull. Soc. neuchatel. Sci. nat.|Bulletin de la Societe Neuchateloise des Sciences naturelles
Bull. Soc. Path. exot.|Bulletin de la Societe de Pathologie Exotique
Bull. Soc. Path. exot. Fil.|Bulletin de la Societe de Pathologie Exotique et de ses Filiales
Bull. Soc. r. ent. Egypte|Bulletin de la Societe royale entomologique d'Egypte
Bull. Soc. Sci. hist. nat. Yonne|Bulletin de la Societe des Sciences Historiques et naturelles de l'Yonne
Bull. Soc. Sci. nat. Maroc|Bulletin de la Societe des Sciences naturelles du Maroc
Bull. Soc. Sci. nat. phys. Maroc|Bulletin de la Societe des Sciences naturelles et physiques du Maroc
Bull. Soc. Sci., Nancy|Bulletin de la Societe des Sciences de Nancy
Bull. Soc. zool. Fr.|Bulletin de la Societe Zoologique de France
Bull. Soc. zool. Fr. Evol. Zool.|Bulletin de la Societe Zoologique de France Evolution et Zoologie
Bull. Sounkyo Mus. Nat. Hist.|Bulletin of the Sounkyo Museum of Natural History
Bull. SROP.|Bulletin SROP (International Organization for Biological Control of Noxious Animals and Plants. West Palaearctic Regional Section)
Bull. Sugadaira Mont. Res. Cent. Univ. Tsukuba|Bulletin of the Sugadaira Montane Research Center, Tsukuba University [Tsukuba Daigaku Sugadaire Kogen Jikken Senta Kenkyu Hokoku]
Bull. Tech., Dep. Genet. anim., Inst. natn. rech. Agron., Paris|Bulletin technique du departement de genetique animale (Institut national de la recherche agronomique)
Bull. Torrey bot. Club|Bulletin of the Torrey Botanical Club
Bull. trim. Soc. mycol. Fr.|Bulletin trimestriel de la Societe mycologique de France
Bull. U. S. Bur. Ent.|United States Department of Agriculture. Division of Entomology. Bulletin
Bull. U. S. Bur. Ent.|United States Department of Agriculture. Division of Entomology. Bulletin
Bull. U. S. Dep. Agric.|Bulletin. United States Department of Agriculture
Bull. U. S. Dep. Agric. Bur. Ent.|Bulletin. United States Department of Agriculture. Bureau of Entomology
Bull. U. S. Publ. Hlth Serv., Hygien. Lab.|Bulletin. United States Public Health Service Hygienic Laboratory
Bull. Univ. Calif. agric. Exp. Stn|Bulletin of the University of California Agricultural Experiment Station
Bull. Univ. Minn. agric. Exp. Stn|Bulletin of the University of Minnesota Agricultural Experiment Station
Bull. Univ. Nebraska St. Mus.|Bulletin of the University of Nebraska State Museum
Bull. Univ. Osaka Prefect.|Bulletin of the University of Osaka Prefecture
Bull. Wis. agric. Exp. Stn|Bulletin (University of Wisconsin. Agricultural Experiment Station)
Bull. Wld Hlth Org.|Bulletin of the World Health Organization
Bull. zool. Mus. Amsterdam|Bulletin. Zoologisch Museum Universiteit van Amsterdam
Bull. zool. Nom.|Bulletin of Zoological Nomenclature
Bult. sci. Fak. terk. Kjusu univ.|Bulteno scienca de la Fakultato terkultura, Kjusu imperia universitato
Butl. Inst. Catalana Hist. Nat.|Butlleti de la Institucio Catalana d'Historia Natural
Buvar|Buvar (Orsazagos Termeszetvedelmi Hivatal)
Byotai seiri|Byotai seiri [Medicina philosophica]
Byull. mosk. Obshch. Isp. Prir. Otd. Biol.|Byulleten' Moskovskogo Obshchestva Ispytatelei Prirody. Otdelenie biologicheskoe [Bulletin de la Societe des naturalistes de Moscou. Section biologique]
Byull. Nauchno-Tekh. inf. Agron. Fiz.|Biulleten' nauchno-tekhnicheskoi informatsii po agronomicheskoi fizike
Byull. Vsesoyuz.Nauch.-issled. Inst. Zaschchity Rastenii|Byulleten Vsesoiuznogo nauchno-issledovatelskogo instituta zashchity rastenii
C. r. Acad. Sci., Paris|Comptes rendus de l'Academie des Sciences
C. r. Ass. Anat.|Comptes rendus de l'Association des Anatomistes
C. r. Assemblee Gener. U. I. S. B.|Comptes rendus des assemblees generales et actes officiels (Union Internationale des Sciences Biologiques)
C. r. Biol.|Comptes Rendus Biologies
C. r. Congr. Soc. Savantes|Comptes rendus du Congres des societes savantes de Paris et des departements
C. r. hebd. Seanc. Acad. Agric. Fr.|Comptes rendus hebdomadaires des seances de l'Academie d'Agriculture de France
C. r. hebd. Seanc. Acad. Sci., Paris|Comptes rendus hebdomadaires des seances de l'Academie des Sciences
C. r. hebd. Seanc. Acad. Sci., Paris|Comptes rendus hebdomadaires des seances de l'Academie des Sciences
C. r. hebd. Seanc. Mem. Soc. Biol., Paris|Comptes rendus hebdomadaires des seances et memoires de la Societe de Biologie et de ses Filiales
C. r. Seanc. Acad. Sci., Paris|Comptes rendus des seances de l'Academie des Sciences
C. r. Seanc. Acad. Sci., Paris|Comptes rendus des seances de l'Academie des Sciences
C. r. Seanc. Acad. Sci., Paris|Comptes rendus des seances de l'Academie des Sciences
C. r. Seanc. Mem. Soc. Biol., Paris|Comptes rendus des seances et memoires de la Societe de Biologie et de ses Filiales
C. r. Seanc. Soc. biogeog.|Comptes rendus des seances de la Societe de Biogeographie
C. r. Seanc. Soc. Biol. Fil., Paris|Comptes rendus des seances de la Societe de Biologie et de ses Filiales
C. r. Seanc. Soc. Biol., Paris|Comptes rendus des seances de la Societe de Biologie
C. r. Seanc. Soc. phys. biol. Fr|Comptes rendus des Seances de la Societe physique biologique de France
C. r. Seanc. Soc. phys. hist. nat., Geneva|Comptes rendus des seances de la Societe de Physique et d'histoire naturelle de Geneve
C. r. Trav. Lab. Carlsberg|Comptes rendus des travaux du Laboratoire Carlsberg
CABIOS|Computer Applications in the Biosciences
Cafe-Cacao-The|Cafe-cacao-the (Supplement to Agronomie tropicale)
Cah. Fond. Louis Jeantet Med.|Les Cahiers de la Fondation. (Fondation Louis Jeantet de Medecine)
Cahiers Fond. Treilles|Cahiers de la Fondation des Treilles
Calcif. Tissue Int.|Calcified Tissue International
Caldasia|Caldasia (Boletin del Instituto de ciencias nauturales. Universidad Nacional de Colombia)
Calif. Agric.|California Agriculture. Progress Reports of Agricultural Research
Calif. Vector Views|California vector views
Camb. Evening News|Cambridge Evening News
Canad. Ent.|Canadian Entomologist
Canad. Fld Nat.|Canadian Field Naturalist
Canad. Insect Pest Rev.|Canadian Insect Pest Review
Canad. J. Biochem.|Canadian Journal of Biochemistry [Journal canadien de biochimie]
Canad. J. Biochem. Cell Biol.|Canadian Journal of Biochemistry and Cell Biology [Revue canadienne de biochimie et biologie cellulaire]
Canad. J. Biochem. Physiol.|Canadian journal of biochemistry and physiology
Canad. J. Bot.|Canadian Journal of Botany
Canad. J. Exp. Psychol.|Canadian Journal of Experimental Psychology
Canad. J. Genet. Cytol.|Canadian Journal of Genetics and Cytology [Journal canadien de genetique et de cytologie]
Canad. J. Microbiol.|Canadian Journal of Microbiology [Journal canadien de microbiologie]
Canad. J. Phys.|Canadian Journal of Physics
Canad. J. Physiol. Pharmacol.|Canadian Journal of Physiology and Pharmacology [Journal canadien de physiologie et pharmacologie]
Canad. J. Pl. Sci.|Canadian Journal of Plant Science [Revue canadienne de phytotechnie]
Canad. J. Res.|Canadian Journal of Research
Canad. J. Res.|Canadian Journal of Research
Canad. J. Res.|Canadian Journal of Research
Canad. J. Spectrosc.|Canadian Journal of Spectroscopy [Revue de la Societe de spectroscopie du Canada]
